
Processing staticRatio benchmark.


Configuration for benchmark run:

	testType: static
	testSize: 1000
	testIterations: 50
	degreeOfParallelism: 10
	sleepInterval: 0

Configuration for testCase1:

	ratioOfMethods: 
		getItem: 80
		add: 9
		contains: 2
		remove: 9
		clear: 1
threadId	end time	iter #		avg		min		max		
10		10:47:06	46		0.000031	0.000006	0.000151
5		10:47:06	46		0.000038	0.000003	0.000169
6		10:47:06	48		0.000039	0.000003	0.000138
8		10:47:06	46		0.000032	0.000003	0.000142
6		10:47:06	49		0.000039	0.000003	0.000138
6		10:47:06	50		0.000038	0.000003	0.000138
8		10:47:06	47		0.000031	0.000003	0.000142
9		10:47:06	38		0.000050	0.000004	0.000260
5		10:47:06	47		0.000037	0.000003	0.000169
5		10:47:06	48		0.000037	0.000003	0.000169
10		10:47:06	47		0.000031	0.000006	0.000151
2		10:47:06	48		0.000038	0.000004	0.000245
2		10:47:06	49		0.000038	0.000004	0.000245
5		10:47:06	49		0.000037	0.000003	0.000169
8		10:47:06	48		0.000032	0.000003	0.000142
10		10:47:06	48		0.000031	0.000005	0.000151
9		10:47:06	39		0.000051	0.000004	0.000260
5		10:47:06	50		0.000036	0.000003	0.000169
8		10:47:06	49		0.000032	0.000003	0.000142
2		10:47:06	50		0.000038	0.000004	0.000245
8		10:47:06	50		0.000032	0.000003	0.000142
